24.78,6.78,22.2,-5.14
24.78,6.78,22.19,-5.14
24.77,6.79,22.17,-5.14
24.77,6.8,22.16,-5.13
24.76,6.8,22.14,-5.12
24.75,6.81,22.12,-5.11
24.75,6.81,22.1,-5.1
24.74,6.81,22.08,-5.09
24.74,6.82,22.06,-5.09
24.74,6.81,22.04,-5.08
24.74,6.81,22.02,-5.08
24.74,6.8,21.99,-5.08
24.74,6.79,21.97,-5.09
24.74,6.79,21.94,-5.11
24.73,6.78,21.92,-5.13
24.73,6.77,21.89,-5.15
24.72,6.77,21.87,-5.18
24.71,6.75,21.84,-5.21
24.71,6.74,21.81,-5.24
24.7,6.73,21.78,-5.28
24.69,6.71,21.75,-5.31
24.68,6.69,21.73,-5.34
24.67,6.67,21.71,-5.36
24.66,6.65,21.69,-5.39
24.66,6.63,21.68,-5.4
24.65,6.61,21.66,-5.42
24.64,6.59,21.65,-5.43
24.63,6.57,21.64,-5.43
24.63,6.55,21.63,-5.44
24.62,6.53,21.63,-5.45
24.61,6.52,21.62,-5.45
24.59,6.5,21.61,-5.46
24.59,6.48,21.61,-5.46
24.57,6.47,21.6,-5.46
24.56,6.45,21.6,-5.46
24.55,6.43,21.6,-5.46
24.54,6.41,21.6,-5.46
24.54,6.4,21.6,-5.45
24.53,6.39,21.61,-5.45
24.52,6.37,21.61,-5.44
24.52,6.36,21.61,-5.43
24.51,6.35,21.62,-5.42
24.51,6.35,21.62,-5.41
24.51,6.35,21.62,-5.4
24.5,6.35,21.63,-5.39
24.5,6.35,21.63,-5.38
24.5,6.36,21.64,-5.38
24.5,6.36,21.64,-5.37
24.5,6.37,21.64,-5.37
24.5,6.37,21.64,-5.37
24.5,6.37,21.64,-5.37
24.5,6.38,21.64,-5.37
24.49,6.38,21.64,-5.37
24.5,6.39,21.64,-5.37
24.5,6.39,21.65,-5.37
24.5,6.39,21.65,-5.37
24.5,6.39,21.65,-5.37
24.5,6.39,21.65,-5.37
24.5,6.39,21.65,-5.38
24.5,6.39,21.65,-5.38
24.51,6.39,21.65,-5.38
24.51,6.39,21.66,-5.39
24.51,6.39,21.66,-5.39
24.51,6.38,21.66,-5.39
24.52,6.38,21.67,-5.39
24.52,6.38,21.67,-5.39
24.52,6.38,21.68,-5.39
24.53,6.38,21.69,-5.39
24.53,6.38,21.7,-5.39
24.53,6.38,21.71,-5.39
24.54,6.38,21.72,-5.4
24.54,6.38,21.73,-5.4
24.55,6.38,21.75,-5.4
24.56,6.38,21.77,-5.4
24.56,6.39,21.79,-5.4
24.57,6.39,21.81,-5.4
24.58,6.39,21.84,-5.4
24.58,6.39,21.86,-5.4
24.59,6.39,21.88,-5.4
24.6,6.39,21.91,-5.4
24.6,6.39,21.93,-5.41
24.61,6.39,21.96,-5.41
24.63,6.39,21.98,-5.42
24.64,6.38,22.01,-5.42
24.66,6.38,22.04,-5.43
24.67,6.38,22.07,-5.44
24.69,6.38,22.11,-5.44
24.71,6.38,22.15,-5.45
24.73,6.37,22.18,-5.47
24.75,6.36,22.22,-5.48
24.76,6.36,22.26,-5.5
24.78,6.36,22.29,-5.51
24.8,6.36,22.33,-5.52
24.83,6.36,22.37,-5.54
24.85,6.35,22.4,-5.54
24.87,6.34,22.44,-5.55
24.9,6.33,22.48,-5.56
24.92,6.32,22.51,-5.56
24.94,6.32,22.54,-5.57
24.96,6.31,22.58,-5.58
24.97,6.3,22.6,-5.58
24.99,6.29,22.63,-5.59
25.01,6.28,22.65,-5.59
25.04,6.28,22.66,-5.62
25.05,6.28,22.64,-5.63
25.08,6.27,22.66,-5.64
25.1,6.27,22.68,-5.65
25.12,6.26,22.7,-5.65
25.13,6.25,22.73,-5.65
25.15,6.26,22.76,-5.65
25.17,6.26,22.79,-5.65
25.18,6.26,22.82,-5.65
25.2,6.26,22.84,-5.64
25.22,6.26,22.87,-5.64
25.24,6.27,22.9,-5.64
25.27,6.27,22.93,-5.63
25.3,6.26,22.96,-5.63
25.32,6.25,22.99,-5.63
