10.73,-4.46,26.58,-1.79
10.78,-4.85,26.66,-1.8
10.83,-5.25,26.74,-1.81
10.87,-5.67,26.8,-1.82
10.92,-6.09,26.86,-1.85
10.97,-6.53,26.89,-1.9
11.02,-6.98,26.84,-1.94
11.06,-7.42,26.79,-1.99
11.1,-7.85,26.84,-2.02
11.14,-8.29,26.9,-2.04
11.18,-8.7,26.96,-2.06
11.2,-9.06,27,-2.07
11.2,-9.34,27.04,-2.07
11.17,-9.61,27.07,-2.07
11.15,-9.88,27.11,-2.07
11.13,-10.17,27.14,-2.06
11.13,-10.5,27.16,-2.02
11.15,-10.87,27.17,-1.98
11.16,-11.23,27.19,-1.94
11.19,-11.58,27.21,-1.91
11.24,-11.91,27.23,-1.9
11.28,-12.23,27.28,-1.9
11.35,-12.6,27.37,-1.93
11.4,-12.94,27.38,-2.02
11.46,-13.27,27.33,-2.13
11.5,-13.58,27.26,-2.22
11.54,-13.84,27.19,-2.31
11.57,-14.04,27.11,-2.39
11.61,-14.17,27.07,-2.45
11.64,-14.23,27.04,-2.51
11.67,-14.22,27.01,-2.56
11.7,-14.14,26.97,-2.6
11.73,-13.99,26.93,-2.63
11.76,-13.75,26.89,-2.65
11.8,-13.45,26.86,-2.66
11.84,-13.08,26.8,-2.67
11.89,-12.66,26.77,-2.68
11.94,-12.18,26.73,-2.68
11.98,-11.65,26.72,-2.67
12.02,-11.07,26.72,-2.66
12.07,-10.44,26.72,-2.65
12.13,-9.78,26.72,-2.65
12.19,-9.08,26.72,-2.62
12.26,-8.37,26.72,-2.6
12.32,-7.63,26.72,-2.58
12.42,-6.93,26.72,-2.56
12.49,-6.27,26.73,-2.55
12.58,-5.68,26.72,-2.53
12.64,-5.17,26.71,-2.5
12.71,-4.74,26.68,-2.47
12.74,-4.41,26.64,-2.44
12.76,-4.2,26.58,-2.41
12.71,-4.09,26.51,-2.38
12.54,-3.87,26.43,-2.36
12.52,-3.74,26.35,-2.34
12.41,-3.3,26.27,-2.32
12.42,-3.13,26.19,-2.3
12.42,-2.99,26.11,-2.28
12.4,-2.91,26.02,-2.29
12.42,-2.86,25.92,-2.29
12.46,-2.85,25.82,-2.29
12.5,-2.87,25.72,-2.3
12.55,-2.94,25.62,-2.31
12.62,-2.99,25.52,-2.34
12.71,-3.03,25.42,-2.37
12.79,-3.13,25.33,-2.39
12.74,-3.26,25.24,-2.42
12.71,-3.43,25.16,-2.45
12.65,-3.59,25.09,-2.48
12.56,-3.72,25.01,-2.52
12.46,-3.82,24.94,-2.55
12.36,-3.88,24.88,-2.58
12.25,-3.92,24.82,-2.61
12.13,-3.94,24.76,-2.64
12.06,-3.89,24.68,-2.68
11.94,-3.74,24.62,-2.69
11.89,-3.68,24.56,-2.69
11.8,-3.71,24.52,-2.7
11.69,-3.82,24.49,-2.71
11.53,-3.99,24.44,-2.76
11.48,-4.22,24.43,-2.76
11.41,-4.43,24.39,-2.73
11.33,-4.63,24.34,-2.64
11.23,-4.82,24.29,-2.53
11.12,-5,24.25,-2.41
10.96,-5.16,24.2,-2.29
10.8,-5.29,24.15,-2.17
10.54,-5.17,24.11,-2.06
10.12,-4.91,24.04,-1.92
9.82,-4.72,23.98,-1.77
9.43,-4.44,23.93,-1.62
9,-4.06,23.87,-1.48
8.63,-3.58,23.77,-1.34
8.31,-3.05,23.67,-1.21
8.08,-2.51,23.56,-1.08
7.94,-1.98,23.48,-0.94
7.83,-1.47,23.45,-0.8
7.73,-0.99,23.42,-0.66
7.61,-0.57,23.44,-0.51
7.49,-0.23,23.4,-0.33
7.37,0.01,23.35,-0.13
7.3,0.15,23.33,0.09
7.31,0.29,23.27,0.38
7.28,0.51,23.18,0.75
7.13,0.76,23.15,1.09
6.94,0.95,23.02,1.24
6.73,1.14,22.84,1.25
6.48,1.3,22.6,1.22
6.23,1.43,22.31,1.16
6.06,1.56,22,0.99
5.94,1.67,21.64,0.81
5.84,1.77,21.25,0.53
5.78,1.85,20.84,0.18
5.73,1.88,20.42,-0.28
5.69,1.89,19.98,-0.9
5.57,2.08,19.51,-1.69
5.57,2.05,18.96,-2.63
5.64,1.89,18.32,-3.7
5.72,1.76,17.58,-4.87
5.8,1.7,16.79,-6.16
5.86,1.65,15.94,-7.56
5.89,1.55,15,-9.05
5.94,1.42,14.07,-10.61
5.93,1.2,13.1,-12.27
5.87,1.01,12.08,-13.9
5.81,0.76,10.99,-15.48
5.74,0.48,9.93,-17.07
5.67,0.18,8.86,-18.69
5.58,-0.11,7.77,-20.13
5.52,-0.42,6.72,-21.53
5.49,-0.78,5.68,-22.84
5.46,-1.16,4.7,-24.07
5.44,-1.52,3.76,-25.2
5.46,-1.87,2.9,-26.29
5.47,-2.23,2.12,-27.21
5.48,-2.62,1.44,-28.06
5.44,-3.01,0.91,-28.86
5.41,-3.38,0.45,-29.55
5.4,-3.67,-0.01,-30.17
5.41,-3.93,-0.51,-30.75
5.48,-4.14,-0.95,-31.29
5.55,-4.36,-1.3,-31.82
5.63,-4.63,-1.41,-32.22
5.71,-4.98,-1.23,-32.52
5.76,-5.41,-0.66,-32.76
5.78,-5.89,0.05,-33.03
5.76,-6.38,0.64,-33.51
5.7,-6.87,1.1,-34.3
5.66,-7.34,1.31,-35.04
5.65,-7.73,1.34,-35.78
5.67,-8.09,1.15,-36.45
5.68,-8.47,0.82,-37.12
5.68,-8.88,0.21,-37.9
5.66,-9.35,-0.59,-38.67
5.63,-9.86,-1.55,-39.35
5.58,-10.38,-2.65,-39.95
5.51,-10.88,-3.79,-40.59
5.49,-11.26,-4.87,-41.31
5.52,-11.5,-5.86,-42.09
5.58,-11.65,-6.67,-42.9
5.66,-11.81,-7.24,-43.68
5.71,-12,-7.68,-44.53
5.74,-12.28,-8.05,-45.41
5.72,-12.63,-8.49,-46.28
5.65,-13.05,-9.11,-47.07
5.53,-13.5,-10.02,-47.78
5.42,-13.87,-11.17,-48.43
5.45,-14.38,-12.39,-49.07
5.41,-14.66,-13.64,-49.71
5.38,-14.94,-14.94,-50.35
5.32,-15.25,-16.25,-50.88
5.2,-15.57,-17.47,-51.34
5.04,-15.92,-18.63,-51.78
4.81,-16.23,-19.73,-52.21
4.55,-16.57,-20.83,-52.61
4.36,-16.94,-21.92,-52.96
4.24,-17.25,-23.01,-53.29
4.22,-17.5,-24.08,-53.64
4.32,-17.7,-25.15,-53.97
4.48,-17.88,-26.27,-54.24
4.62,-18.07,-27.43,-54.43
4.66,-18.33,-28.59,-54.53
4.61,-18.64,-29.73,-54.62
4.51,-18.97,-30.81,-54.7
4.44,-19.25,-31.87,-54.72
4.39,-19.52,-33.03,-54.68
4.34,-19.78,-34.24,-54.6
4.3,-20.04,-35.46,-54.53
4.22,-20.11,-36.65,-54.46
4.12,-20.35,-37.8,-54.37
3.97,-20.62,-38.9,-54.32
3.83,-20.87,-39.97,-54.25
3.81,-21.17,-41.04,-54.14
3.7,-21.38,-42.14,-53.98
3.56,-21.58,-43.24,-53.77
3.41,-21.76,-44.31,-53.55
3.24,-21.92,-45.31,-53.38
3.06,-22.08,-46.19,-53.31
2.87,-22.2,-47.01,-53.32
2.69,-22.3,-47.79,-53.34
