4.32,5.06,14.55,-3.38
4.33,5.16,14.34,-3.6
4.35,5.26,14.12,-3.82
4.36,5.34,13.9,-4.01
4.37,5.43,13.65,-4.2
4.39,5.52,13.36,-4.35
4.39,5.61,13.03,-4.48
4.4,5.68,12.63,-4.57
4.41,5.77,12.33,-4.61
4.42,5.83,12.12,-4.61
4.43,5.91,12.04,-4.58
4.44,5.97,12.02,-4.53
4.45,6.02,12.05,-4.41
4.46,6.08,12.17,-4.26
4.47,6.13,12.32,-4.1
4.48,6.18,12.49,-3.95
4.5,6.23,12.67,-3.8
4.5,6.27,12.85,-3.65
4.52,6.33,13.04,-3.52
4.53,6.36,13.23,-3.39
4.53,6.42,13.42,-3.28
4.55,6.46,13.59,-3.16
4.54,6.5,13.76,-3.05
4.56,6.56,13.93,-2.93
4.57,6.6,14.08,-2.82
4.58,6.62,14.23,-2.71
4.6,6.64,14.37,-2.6
4.6,6.67,14.51,-2.49
4.64,6.72,14.64,-2.4
4.65,6.75,14.75,-2.32
4.67,6.78,14.86,-2.25
4.68,6.8,14.96,-2.18
4.67,6.82,15.06,-2.13
4.74,6.9,15.15,-2.09
4.72,6.89,15.23,-2.06
4.73,6.9,15.3,-2.03
4.72,6.89,15.37,-2.02
4.74,6.89,15.44,-2.01
4.76,6.89,15.5,-2
4.76,6.88,15.55,-2
4.77,6.88,15.61,-1.99
4.76,6.88,15.66,-1.98
4.76,6.88,15.72,-1.97
4.77,6.88,15.78,-1.96
4.77,6.89,15.84,-1.94
4.78,6.9,15.91,-1.92
4.78,6.91,15.98,-1.9
4.79,6.91,16.04,-1.9
4.79,6.92,16.11,-1.86
4.79,6.92,16.19,-1.79
4.78,6.93,16.27,-1.72
4.78,6.94,16.35,-1.65
4.78,6.95,16.43,-1.59
4.78,6.96,16.51,-1.53
4.78,6.97,16.6,-1.46
4.78,6.98,16.69,-1.4
4.78,6.98,16.77,-1.34
4.79,6.98,16.85,-1.27
4.8,6.97,16.92,-1.2
4.81,6.97,16.99,-1.13
4.83,6.97,17.07,-1.07
4.84,6.97,17.14,-1.02
4.85,6.99,17.2,-0.98
4.86,7.01,17.26,-0.94
4.85,7.04,17.3,-0.91
4.85,7.07,17.35,-0.89
4.85,7.1,17.39,-0.86
4.86,7.14,17.43,-0.84
4.86,7.16,17.46,-0.82
4.85,7.18,17.49,-0.81
4.85,7.2,17.52,-0.79
4.84,7.2,17.55,-0.77
4.84,7.21,17.58,-0.73
4.84,7.21,17.61,-0.7
4.85,7.2,17.64,-0.67
4.87,7.19,17.67,-0.65
4.89,7.18,17.7,-0.62
4.9,7.17,17.76,-0.59
4.93,7.16,17.79,-0.57
4.95,7.14,17.81,-0.53
4.95,7.13,17.83,-0.49
5.03,7.12,17.85,-0.45
5.01,7.08,17.88,-0.41
5.03,7.06,17.91,-0.37
5.04,7.03,17.93,-0.33
5.06,6.99,17.95,-0.3
5.09,6.96,17.97,-0.28
5.1,6.92,17.98,-0.26
5.11,6.88,17.98,-0.24
5.11,6.84,17.98,-0.22
5.12,6.8,17.97,-0.21
5.14,6.75,17.95,-0.23
5.17,6.7,17.92,-0.25
5.2,6.66,17.89,-0.28
5.22,6.62,17.87,-0.32
5.24,6.58,17.84,-0.37
5.26,6.54,17.81,-0.42
5.27,6.5,17.77,-0.48
5.28,6.47,17.72,-0.54
5.3,6.43,17.66,-0.6
5.31,6.4,17.6,-0.67
5.33,6.38,17.54,-0.74
5.35,6.35,17.46,-0.83
5.38,6.33,17.38,-0.92
5.39,6.31,17.29,-1.02
5.4,6.29,17.21,-1.1
5.41,6.27,17.15,-1.2
5.42,6.26,17.09,-1.25
5.44,6.24,17.02,-1.3
5.45,6.22,16.97,-1.34
5.46,6.2,16.92,-1.36
5.47,6.18,16.9,-1.42
5.47,6.14,16.84,-1.43
5.48,6.1,16.81,-1.44
5.49,6.06,16.8,-1.42
5.5,6.01,16.8,-1.38
5.51,5.95,16.81,-1.34
5.52,5.9,16.82,-1.28
5.53,5.84,16.83,-1.2
5.53,5.8,16.87,-1.01
5.53,5.74,16.84,-0.82
5.54,5.66,16.75,-0.69
5.57,5.58,16.61,-0.66
5.59,5.5,16.41,-0.71
5.6,5.43,16.14,-0.87
5.62,5.36,15.85,-1.11
5.63,5.28,15.58,-1.42
5.65,5.21,15.3,-1.78
5.66,5.14,15.02,-2.21
5.68,5.07,14.69,-2.72
5.69,5.01,14.3,-3.34
5.69,4.95,13.8,-4.1
5.69,4.89,13.19,-5.02
5.7,4.84,12.48,-6.09
5.72,4.79,11.7,-7.31
5.72,4.76,10.88,-8.67
5.73,4.73,10.03,-10.18
5.73,4.7,9.13,-11.85
5.73,4.66,8.18,-13.65
5.73,4.62,7.2,-15.5
5.73,4.6,6.19,-17.38
5.72,4.56,5.19,-19.27
5.71,4.52,4.22,-21.16
5.71,4.47,3.29,-23.04
5.71,4.42,2.4,-24.88
5.71,4.37,1.53,-26.65
5.71,4.32,0.69,-28.35
5.71,4.26,-0.14,-29.95
5.71,4.19,-1,-31.45
5.72,4.12,-1.91,-32.77
5.72,4.05,-2.89,-33.92
5.71,3.98,-3.91,-34.89
5.71,3.92,-4.9,-35.66
5.69,3.85,-5.81,-36.28
5.68,3.78,-6.56,-36.74
5.67,3.71,-7.12,-37.09
5.66,3.66,-7.41,-37.34
5.64,3.61,-7.1,-37.53
5.62,3.56,-6.12,-37.85
5.6,3.53,-5.25,-38.57
5.6,3.5,-4.34,-39.22
5.59,3.47,-3.77,-39.77
5.59,3.45,-3.59,-40.46
5.57,3.41,-3.88,-41.19
5.54,3.36,-4.63,-41.96
5.52,3.3,-5.5,-42.69
5.52,3.22,-6.72,-43.33
5.53,3.14,-8.2,-43.89
