10.73,20.1,22.07,-11.62
10.73,20.11,22.08,-11.6
10.72,20.11,22.09,-11.59
10.71,20.12,22.1,-11.57
10.7,20.14,22.11,-11.55
10.69,20.15,22.12,-11.53
10.69,20.16,22.13,-11.51
10.68,20.18,22.15,-11.5
10.68,20.2,22.16,-11.48
10.67,20.21,22.17,-11.46
10.66,20.23,22.18,-11.44
10.65,20.25,22.19,-11.42
10.64,20.28,22.2,-11.4
10.62,20.3,22.21,-11.37
10.61,20.32,22.22,-11.35
10.59,20.35,22.23,-11.32
10.57,20.37,22.24,-11.3
10.55,20.4,22.25,-11.27
10.52,20.42,22.26,-11.25
10.5,20.44,22.26,-11.22
10.48,20.45,22.27,-11.2
10.47,20.46,22.27,-11.18
10.45,20.47,22.27,-11.16
10.44,20.47,22.27,-11.15
10.43,20.47,22.27,-11.13
10.41,20.47,22.26,-11.12
10.4,20.46,22.26,-11.1
10.39,20.46,22.26,-11.08
10.38,20.45,22.25,-11.06
10.36,20.44,22.24,-11.04
10.35,20.43,22.23,-11.03
10.33,20.43,22.21,-11.02
10.31,20.42,22.19,-11.02
10.29,20.41,22.17,-11.01
10.27,20.41,22.15,-11
10.24,20.41,22.13,-10.99
10.22,20.41,22.1,-10.98
10.2,20.42,22.08,-10.98
10.18,20.42,22.05,-10.97
10.15,20.41,22.01,-10.97
10.12,20.4,21.98,-10.97
10.1,20.39,21.95,-10.96
10.08,20.38,21.93,-10.96
10.06,20.37,21.9,-10.96
10.04,20.36,21.87,-10.96
10.01,20.35,21.84,-10.96
9.99,20.32,21.8,-10.98
9.97,20.29,21.76,-10.98
9.95,20.27,21.71,-10.99
9.92,20.24,21.66,-11
9.89,20.22,21.61,-11
9.85,20.19,21.56,-11.01
9.81,20.17,21.5,-11.01
9.77,20.13,21.43,-11.01
9.73,20.1,21.34,-11
9.7,20.06,21.22,-11.02
9.67,20.01,21.15,-11.02
9.64,19.95,21.09,-11.01
9.61,19.88,21.03,-11
9.6,19.8,20.97,-11
9.56,19.73,20.9,-10.99
9.52,19.62,20.83,-10.98
9.48,19.54,20.76,-10.98
9.45,19.44,20.68,-10.99
9.43,19.34,20.6,-11
9.41,19.25,20.51,-11.01
9.38,19.15,20.42,-11.03
9.35,19.04,20.32,-11.05
9.31,18.94,20.23,-11.06
9.27,18.83,20.12,-11.08
9.23,18.73,20.01,-11.1
9.19,18.63,19.89,-11.11
9.14,18.53,19.76,-11.12
9.11,18.44,19.64,-11.13
9.08,18.36,19.52,-11.14
9.05,18.27,19.39,-11.16
9.03,18.18,19.26,-11.18
9.01,18.08,19.12,-11.21
